Ticker,Date/Time,Open,High,Low,Close
MAC,12/21/2018,6.50,7.20,6.10,7.20
MAS,1/31/2013,6.40,8.34,6.17,8.34
MAS,2/28/2013,8.53,9.15,6.26,9.15
MAS,3/29/2013,10.05,10.14,9.24,10.00
MAS,4/26/2013,10.00,10.00,9.48,9.48
MAS,5/31/2013,9.48,10.43,9.00,10.43
MAS,7/31/2013,11.47,12.18,10.00,10.99
MAS,8/30/2013,10.99,12.04,10.80,11.85
MAS,9/30/2013,10.66,11.71,8.58,8.58
MAS,10/31/2013,8.58,13.65,8.58,13.65
MAS,11/29/2013,13.79,16.11,13.79,15.64
MAS,12/31/2013,15.64,15.64,15.64,15.64
MAS,1/27/2014,14.08,18.01,13.22,16.82
MAS,2/28/2014,16.82,18.96,15.64,18.06
MAS,3/31/2014,18.49,26.07,18.48,26.06
MAS,4/29/2014,26.06,26.31,23.69,26.06
MAS,5/30/2014,26.06,28.67,24.16,28.67
MAS,6/30/2014,26.54,33.17,26.54,30.71
MAS,7/31/2014,33.17,35.21,30.80,31.75
MAS,8/29/2014,31.75,38.86,30.29,38.86
MAS,9/30/2014,38.91,47.66,36.96,45.36
MAS,10/31/2014,45.86,45.86,43.37,45.86
MAS,11/28/2014,45.86,46.11,39.88,45.76
MAS,12/31/2014,45.86,47.61,40.37,42.37
MAS,1/30/2015,42.37,46.85,42.37,43.83
MAS,2/27/2015,43.31,45.66,41.74,45.66
MAS,3/31/2015,45.40,46.96,44.82,44.82
MAS,4/27/2015,45.13,48.53,43.99,48.47
MAS,5/29/2015,48.52,49.05,46.44,48.53
MAS,6/30/2015,49.52,57.35,49.52,55.24
MAS,7/31/2015,55.46,70.35,55.19,62.28
MAS,8/31/2015,56.27,69.80,56.27,65.00
MAS,9/30/2015,66.62,68.42,62.20,68.36
MAS,10/30/2015,69.42,80.58,66.12,80.58
MAS,11/30/2015,80.58,80.58,74.53,74.53
MAS,12/31/2015,73.97,84.22,73.97,80.18
MAS,1/29/2016,80.18,88.25,79.60,79.60
MAS,2/29/2016,74.99,83.58,74.98,76.72
MAS,3/31/2016,79.26,83.64,76.43,80.29
MAS,4/29/2016,80.29,80.75,77.87,79.60
MAS,5/31/2016,80.18,86.08,80.18,84.30
MAS,6/30/2016,83.71,88.46,81.34,87.86
MAS,7/29/2016,84.89,92.61,84.89,91.37
MAS,8/31/2016,91.43,91.43,74.21,84.89
MAS,9/30/2016,85.48,97.95,83.47,94.40
MAS,10/31/2016,94.40,105.18,90.74,94.10
MAS,11/30/2016,94.40,96.84,90.14,91.42
MAS,12/30/2016,91.97,94.46,83.44,94.46
MAS,1/25/2017,86.48,88.92,84.42,87.70
MAS,2/28/2017,88.31,96.73,85.39,90.42
MAS,3/31/2017,89.47,93.18,87.14,87.48
MAS,4/28/2017,87.48,88.00,76.00,86.36
MAS,5/31/2017,88.95,92.41,80.43,88.49
MAS,6/30/2017,89.47,89.47,78.73,85.09
MAS,7/31/2017,85.90,86.79,76.05,81.42
MAS,8/31/2017,81.33,83.21,78.65,79.00
MAS,9/29/2017,79.66,84.99,75.91,82.47
MAS,10/31/2017,82.47,89.03,80.78,84.72
MAS,11/30/2017,80.78,86.12,80.78,82.00
MAS,12/29/2017,82.09,87.62,81.99,84.15
MAS,1/31/2018,83.49,84.34,79.65,82.94
MAS,2/28/2018,82.94,82.94,74.97,78.06
MAS,3/30/2018,78.25,84.34,70.28,72.16
MAS,4/27/2018,72.16,74.97,64.66,67.47
MAS,5/31/2018,60.91,60.91,42.00,46.30
MAS,6/29/2018,49.90,55.00,43.00,43.20
MAS,7/31/2018,43.20,43.20,36.50,36.50
MAS,8/31/2018,37.00,41.00,34.70,40.20
MAS,9/28/2018,40.50,55.50,37.70,55.50
MAS,10/31/2018,55.10,60.00,43.10,49.90
MAS,11/30/2018,53.90,53.90,42.50,45.50
MAS,12/21/2018,45.50,47.70,40.20,43.00
MBB,1/31/2013,7.10,8.17,7.10,7.83
MBB,2/28/2013,7.83,8.12,7.33,7.55
MBB,3/29/2013,7.55,7.61,7.21,7.27
MBB,4/26/2013,7.33,7.55,7.21,7.27
MBB,5/31/2013,7.27,7.78,7.21,7.67
MBB,6/28/2013,7.61,7.78,7.38,7.55
MBB,7/31/2013,7.44,7.56,7.44,7.50
MBB,8/30/2013,7.50,7.61,7.39,7.50
MBB,9/30/2013,7.50,7.78,7.38,7.72
MBB,10/31/2013,7.72,8.04,7.72,7.80
MBB,11/29/2013,7.80,7.98,7.68,7.80
MBB,12/31/2013,7.86,7.92,7.62,7.80
MBB,1/27/2014,7.74,8.53,7.68,8.47
MBB,2/28/2014,8.47,9.83,8.35,9.52
MBB,3/31/2014,9.52,10.38,8.96,9.76
MBB,4/29/2014,9.70,9.76,8.42,8.60
MBB,5/30/2014,8.60,8.60,7.74,8.47
MBB,6/30/2014,8.41,8.78,8.05,8.47
MBB,7/31/2014,8.47,8.78,8.23,8.35
MBB,8/29/2014,8.35,8.79,8.23,8.60
MBB,9/30/2014,8.78,8.91,8.47,8.60
MBB,10/31/2014,8.60,8.99,8.54,8.86
MBB,11/28/2014,8.86,8.86,8.39,8.53
MBB,12/31/2014,8.46,8.99,8.33,8.73
MBB,1/30/2015,8.73,10.05,8.66,9.46
MBB,2/27/2015,9.46,9.66,8.73,9.39
MBB,3/31/2015,9.32,9.46,9.05,9.12
MBB,4/27/2015,9.12,9.26,8.92,9.19
MBB,5/29/2015,9.12,9.52,8.59,9.19
MBB,6/30/2015,9.32,10.73,9.12,10.06
MBB,7/31/2015,10.06,11.26,9.86,10.52
MBB,8/31/2015,10.45,10.86,9.05,9.74
MBB,9/30/2015,9.81,10.92,9.67,10.63
MBB,10/30/2015,10.84,11.06,9.85,10.21
MBB,11/30/2015,10.28,10.63,9.99,9.99
MBB,12/31/2015,10.06,10.35,9.85,10.35
MBB,1/29/2016,10.21,10.35,9.28,10.21
MBB,2/29/2016,10.28,11.13,10.07,10.35
MBB,3/31/2016,10.28,10.77,10.14,10.14
MBB,4/29/2016,10.14,10.70,9.92,10.70
MBB,5/31/2016,10.70,11.27,10.56,11.06
MBB,6/30/2016,11.13,11.27,10.13,10.56
MBB,7/29/2016,10.56,11.20,10.49,10.63
MBB,8/31/2016,10.70,10.70,10.42,10.49
MBB,9/30/2016,10.49,10.60,10.38,10.56
MBB,10/31/2016,10.56,10.90,10.42,10.64
MBB,11/30/2016,10.64,10.64,9.75,9.94
MBB,12/30/2016,9.94,10.42,9.75,10.42
MBB,1/25/2017,10.12,10.57,10.05,10.53
MBB,2/28/2017,10.53,11.06,10.38,10.87
MBB,3/31/2017,10.95,12.27,10.63,11.91
MBB,4/28/2017,11.79,12.30,11.48,12.26
MBB,5/31/2017,12.26,15.29,12.26,14.63
MBB,6/30/2017,14.75,17.66,14.63,17.31
MBB,7/31/2017,17.47,18.71,15.52,18.47
MBB,8/31/2017,18.31,18.63,16.84,18.43
MBB,9/29/2017,18.55,18.55,17.38,17.89
MBB,10/31/2017,17.89,19.46,17.44,18.59
MBB,11/30/2017,18.63,21.15,18.26,21.06
MBB,12/29/2017,21.06,21.35,18.38,20.90
MBB,1/31/2018,20.98,28.19,20.86,26.81
MBB,2/28/2018,26.81,28.91,22.69,28.91
MBB,3/30/2018,28.57,31.14,27.31,29.16
MBB,4/27/2018,29.16,31.47,23.95,25.13
MBB,5/31/2018,25.21,27.19,22.06,24.45
MBB,6/29/2018,24.28,26.38,21.93,22.02
MBB,7/31/2018,21.52,23.90,18.95,23.45
MBB,8/31/2018,23.30,24.50,22.40,23.70
MBB,9/28/2018,23.60,23.75,21.70,23.10
MBB,10/31/2018,23.10,24.30,20.35,21.90
MBB,11/30/2018,21.80,22.15,20.10,21.55
MBB,12/21/2018,21.65,22.90,20.65,20.95
MCF,1/31/2013,5.16,5.67,4.91,5.67
MCF,2/28/2013,6.24,6.49,5.62,6.44
MCF,3/29/2013,6.44,7.32,6.10,6.83
MCF,4/26/2013,6.68,7.13,6.59,6.98
MCF,5/31/2013,6.88,7.56,6.83,7.13
MCF,6/28/2013,7.03,7.91,6.88,7.81
MCF,7/31/2013,7.81,8.30,6.24,7.18
MCF,8/30/2013,6.50,7.18,6.49,6.74
MCF,9/30/2013,7.08,8.79,6.74,7.52
MCF,10/31/2013,6.79,7.22,6.54,6.64
MCF,11/29/2013,6.64,7.17,6.35,7.13
MCF,12/31/2013,7.13,7.32,6.59,7.32
MCF,1/27/2014,7.32,9.23,6.98,9.23
MCF,2/28/2014,9.23,9.76,8.05,9.03
MCF,3/31/2014,8.30,9.07,7.28,8.26
MCF,4/29/2014,8.26,9.50,7.34,9.50
MCF,5/30/2014,9.50,9.50,7.06,8.36
MCF,6/30/2014,7.55,8.53,7.33,8.53
MCF,7/31/2014,8.53,8.90,7.34,7.99
MCF,8/29/2014,7.99,8.80,7.34,8.80
MCF,9/30/2014,8.80,9.71,7.83,9.17
MCF,10/31/2014,9.17,10.79,7.93,9.77
MCF,11/28/2014,9.77,11.60,8.95,9.71
MCF,12/31/2014,9.66,10.79,9.22,10.25
MCF,1/30/2015,10.25,10.79,8.90,9.71
MCF,2/27/2015,9.71,10.26,8.96,8.96
MCF,3/31/2015,9.82,9.82,8.42,9.39
MCF,4/27/2015,9.39,11.73,9.34,10.54
MCF,5/29/2015,10.54,13.56,10.36,11.54
MCF,6/30/2015,11.54,12.14,10.12,10.12
MCF,7/31/2015,10.71,11.13,8.82,9.71
MCF,8/31/2015,9.71,10.06,8.29,8.76
MCF,9/30/2015,9.47,9.47,7.22,8.29
MCF,10/30/2015,7.46,8.94,7.34,8.29
MCF,11/30/2015,8.29,8.29,7.05,8.29
MCF,12/31/2015,8.29,9.95,8.17,9.94
MCF,2/29/2016,8.99,9.00,7.22,7.93
MCF,3/31/2016,7.16,8.70,7.16,8.54
MCF,4/29/2016,7.71,9.19,7.71,8.48
MCF,5/31/2016,8.48,9.13,7.83,8.93
MCF,6/30/2016,8.35,9.64,8.35,9.64
MCF,7/29/2016,9.64,10.28,8.03,9.38
MCF,8/31/2016,9.44,10.21,8.35,10.21
MCF,9/30/2016,10.21,10.47,9.00,10.21
MCF,10/31/2016,10.21,10.21,8.99,9.64
MCF,11/30/2016,9.00,10.92,9.00,10.09
MCF,12/30/2016,10.09,11.11,9.32,10.15
MCF,1/25/2017,10.15,11.88,9.70,10.28
MCF,2/28/2017,10.28,11.18,9.57,9.64
MCF,3/31/2017,10.54,10.74,9.19,10.39
MCF,4/28/2017,9.70,11.08,9.14,10.12
MCF,5/31/2017,10.26,11.09,9.42,11.09
MCF,6/30/2017,11.23,11.78,9.70,10.81
MCF,7/31/2017,10.81,11.71,9.98,11.02
MCF,8/31/2017,10.19,10.67,9.97,10.39
MCF,9/29/2017,10.39,10.68,9.70,10.60
MCF,10/31/2017,10.60,12.47,10.32,12.47
MCF,11/30/2017,12.47,13.86,11.22,13.86
MCF,12/29/2017,13.86,15.25,10.60,13.51
MCF,1/31/2018,12.19,12.47,9.42,11.09
MCF,2/28/2018,9.98,12.47,9.98,11.09
MCF,3/30/2018,11.09,11.57,9.51,10.91
MCF,4/27/2018,10.69,10.76,9.80,10.76
MCF,5/31/2018,10.76,12.53,9.59,11.72
MCF,6/29/2018,11.72,13.50,10.47,12.90
MCF,7/31/2018,11.70,13.80,11.00,12.60
MCF,8/31/2018,12.60,12.60,11.00,12.10
MCF,9/28/2018,11.00,12.40,10.70,12.10
MCF,10/31/2018,12.10,13.10,10.20,10.90
MCF,11/30/2018,10.60,12.90,10.50,12.90
MCF,12/21/2018,12.90,13.50,11.70,12.40
MCC,1/31/2013,7.50,8.14,6.88,6.88
MCC,2/28/2013,6.57,7.51,6.19,6.88
MCC,3/29/2013,6.88,6.88,5.94,5.94
MCC,4/26/2013,6.25,7.26,5.63,6.88
MCC,5/31/2013,6.88,9.64,6.82,9.64
MCC,6/28/2013,9.64,10.58,9.38,10.57
MCC,10/31/2013,10.64,10.64,8.58,9.04
MCC,11/29/2013,9.04,9.84,7.98,7.98
MCC,12/31/2013,7.25,10.31,7.25,10.31
MCC,1/27/2014,10.31,10.58,8.64,8.64
MCC,2/28/2014,8.64,9.04,8.31,9.04
MCC,3/31/2014,9.04,9.04,7.98,8.04
MCC,4/29/2014,8.11,9.84,8.11,9.84
MCC,5/30/2014,9.84,9.84,7.31,9.62
MCC,6/30/2014,9.62,10.13,8.97,9.62
MCC,7/31/2014,9.62,10.28,9.19,10.13
MCC,8/29/2014,10.13,10.86,8.83,10.49
MCC,9/30/2014,10.35,10.35,8.90,9.05
MCC,10/31/2014,9.92,10.57,9.55,10.13
MCC,11/28/2014,10.13,10.66,9.14,10.28
MCC,12/31/2014,10.28,11.42,9.37,9.37
MCC,1/30/2015,10.21,11.27,8.98,10.51
MCC,2/27/2015,10.81,10.81,10.28,10.28
MCC,3/31/2015,10.28,14.46,9.52,10.28
MCC,4/27/2015,10.28,14.77,9.67,11.12
MCC,5/29/2015,11.12,15.60,10.40,13.44
MCC,6/30/2015,13.44,13.44,9.52,11.60
MCC,7/31/2015,11.60,11.60,10.32,11.60
MCC,8/31/2015,11.60,11.92,11.04,11.04
MCC,10/30/2015,11.84,12.64,10.72,11.36
MCC,11/30/2015,11.36,17.04,11.36,11.68
MCC,12/31/2015,12.80,12.80,8.80,10.24
MCC,1/29/2016,10.24,11.76,9.76,9.76
MCC,2/29/2016,10.72,13.52,9.92,11.20
MCC,3/31/2016,11.20,16.73,11.10,11.10
MCC,4/29/2016,11.10,13.03,10.34,12.70
MCC,5/31/2016,13.04,16.39,12.53,14.13
MCC,6/30/2016,14.13,16.27,12.93,14.64
MCC,7/29/2016,15.36,19.52,14.55,16.99
MCC,8/31/2016,17.08,17.08,15.37,16.18
MCC,9/30/2016,16.18,16.99,15.28,16.27
MCC,10/31/2016,16.09,16.72,15.01,15.18
MCC,11/30/2016,15.18,15.37,14.46,14.46
MCC,12/30/2016,14.64,14.91,13.01,14.28
MCC,1/25/2017,13.65,14.82,13.02,13.74
MCC,2/28/2017,13.83,14.46,13.83,14.01
MCC,3/31/2017,14.10,15.19,13.38,13.56
MCC,4/28/2017,13.56,13.74,11.94,12.99
MCC,5/31/2017,12.99,12.99,11.85,12.80
MCC,6/30/2017,12.80,13.17,11.66,12.89
MCC,7/31/2017,13.27,13.65,12.04,12.89
MCC,8/31/2017,13.08,13.65,12.80,13.65
MCC,9/29/2017,13.65,13.65,12.80,13.18
MCC,10/31/2017,13.18,13.27,12.80,13.18
MCC,11/30/2017,13.18,13.27,12.32,12.80
MCC,12/29/2017,12.80,13.27,11.85,13.27
MCC,1/31/2018,13.27,13.27,11.94,12.52
MCC,2/28/2018,12.52,12.90,12.32,12.33
MCC,3/30/2018,12.33,13.27,12.32,12.80
MCC,4/27/2018,12.80,13.75,12.80,13.75
MCC,8/31/2018,13.56,13.56,12.80,12.80
MCC,9/28/2018,12.80,13.00,12.00,13.00
MCC,10/31/2018,12.00,12.00,10.00,11.10
MCC,12/21/2018,12.00,12.00,12.00,12.00
MCG,1/31/2013,3.90,4.90,3.70,4.80
MCG,2/28/2013,4.70,5.40,4.20,4.50
MCG,3/29/2013,4.40,4.60,3.80,3.90
MCG,4/26/2013,3.90,4.30,3.50,3.80
MCG,5/31/2013,3.70,4.40,3.50,4.10
MCG,6/28/2013,4.20,4.70,3.90,4.00
MCG,7/31/2013,4.10,4.20,3.70,3.90
MCG,8/30/2013,3.80,4.20,3.80,3.90
MCG,9/30/2013,3.90,4.00,3.60,3.80
MCG,10/31/2013,3.90,4.20,3.70,3.90
MCG,11/29/2013,3.90,7.10,3.80,6.50
MCG,12/31/2013,6.20,7.00,5.10,5.40
MCG,1/27/2014,5.40,5.90,5.10,5.30
MCG,2/28/2014,5.00,7.00,5.00,6.90
MCG,3/31/2014,6.80,9.60,6.20,8.30
MCG,4/29/2014,8.20,9.00,6.80,7.20
MCG,5/30/2014,7.20,7.50,5.30,6.60
MCG,6/30/2014,6.60,7.20,6.00,6.70
MCG,7/31/2014,6.70,7.40,6.20,6.50
MCG,8/29/2014,6.50,7.80,6.20,7.60
MCG,9/30/2014,7.80,8.10,6.80,8.00
MCG,10/31/2014,8.10,8.60,6.80,7.70
MCG,11/28/2014,7.90,7.90,6.90,7.20
MCG,12/31/2014,7.30,7.60,5.70,6.40
MCG,1/30/2015,6.40,7.00,6.10,6.20
MCG,2/27/2015,6.20,6.50,5.80,6.30
MCG,3/31/2015,6.30,7.00,6.20,6.40
MCG,4/27/2015,6.40,6.50,5.70,5.70
MCG,5/29/2015,5.60,6.00,4.60,5.90
MCG,6/30/2015,5.90,6.30,5.30,5.60
MCG,7/31/2015,5.60,6.00,5.40,5.50
MCG,8/31/2015,5.50,5.50,3.60,3.90
MCG,9/30/2015,3.80,4.30,3.70,4.00
MCG,10/30/2015,4.00,5.30,3.90,5.10
MCG,11/30/2015,5.00,5.00,4.20,4.20
MCG,12/31/2015,4.30,4.40,3.80,4.10
MCG,1/29/2016,4.00,4.00,3.10,3.30
MCG,2/29/2016,3.40,3.70,3.30,3.50
MCG,3/31/2016,3.50,3.90,3.50,3.50
MCG,4/29/2016,3.50,3.50,3.10,3.30
MCG,5/31/2016,3.20,3.30,2.90,3.20
MCG,6/30/2016,3.20,3.50,2.80,2.90
MCG,7/29/2016,2.90,3.00,2.60,2.70
MCG,8/31/2016,2.60,2.70,2.50,2.60
MCG,9/30/2016,2.60,2.70,2.12,2.22
MCG,10/31/2016,2.22,2.35,2.03,2.13
MCG,11/30/2016,2.12,2.25,2.00,2.08
MCG,12/30/2016,2.02,2.14,1.93,2.04
MCG,1/25/2017,2.00,2.09,1.93,1.99
MCG,2/28/2017,1.99,2.47,1.99,2.30
MCG,3/31/2017,2.26,2.44,2.13,2.31
MCG,4/28/2017,2.31,2.31,2.13,2.15
MCG,5/31/2017,2.15,4.47,2.15,4.20
MCG,6/30/2017,4.15,4.20,3.40,3.78
MCG,7/31/2017,3.78,4.04,3.55,3.55
MCG,8/31/2017,3.70,4.50,3.46,3.91
MCG,9/29/2017,3.86,4.38,3.84,4.00
MCG,10/31/2017,3.99,4.03,3.60,3.75
MCG,11/30/2017,3.60,3.80,3.41,3.60
MCG,12/29/2017,3.60,4.35,3.60,4.00
MCG,1/31/2018,4.05,4.20,3.59,3.62
MCG,2/28/2018,3.80,4.22,3.42,3.75
MCG,3/30/2018,3.96,3.96,2.85,2.97
MCG,4/27/2018,2.96,3.77,2.70,3.72
MCG,5/31/2018,3.66,3.74,2.66,2.79
MCG,6/29/2018,2.72,3.50,2.72,2.80
MCG,7/31/2018,2.61,3.40,2.61,3.10
MCG,8/31/2018,3.00,4.00,2.79,3.90
MCG,9/28/2018,3.90,4.16,3.08,3.61
MCG,10/31/2018,3.40,3.50,2.69,2.85
MCG,11/30/2018,2.85,2.85,2.28,2.52
MCG,12/21/2018,2.60,2.82,2.43,2.50
MCH,1/25/2017,97.83,97.83,59.01,62.11
MCH,2/28/2017,62.50,64.59,50.47,54.35
MCH,3/31/2017,55.90,56.29,47.75,51.71
MCH,4/28/2017,52.41,52.80,48.22,48.53
MCH,5/31/2017,48.14,53.65,45.96,52.85
MCH,6/30/2017,52.93,54.11,45.78,48.69
MCH,7/31/2017,48.36,50.36,43.70,49.44
MCH,8/31/2017,47.44,49.53,43.36,48.28
MCH,9/29/2017,46.37,47.03,43.28,44.11
MCH,10/31/2017,44.11,46.61,43.69,45.78
MCH,11/30/2017,45.36,54.11,45.36,54.10
MCH,12/29/2017,54.10,63.26,52.85,57.18
MCH,1/31/2018,57.43,69.08,57.18,65.09
MCH,2/28/2018,65.09,67.17,53.52,66.59
MCH,3/30/2018,66.59,82.41,66.17,80.07
MCH,4/27/2018,77.16,93.64,77.07,93.64
MCH,5/31/2018,91.06,95.72,73.25,84.81
MCH,6/29/2018,79.07,89.95,74.91,78.60
MCH,7/31/2018,81.13,81.22,76.67,81.22
MCH,8/31/2018,81.31,97.81,80.35,88.30
MCH,9/28/2018,88.20,90.00,87.00,90.00
MCH,10/31/2018,88.60,90.50,75.00,84.50
MCH,11/30/2018,84.00,93.90,84.00,92.00
MCH,12/21/2018,91.80,102.20,91.70,102.20
MCI,4/29/2016,3.00,3.50,3.00,3.50
MCI,7/29/2016,3.50,4.90,3.50,4.90
MCI,2/28/2017,4.90,6.50,3.10,5.60
MCI,4/28/2017,6.30,7.00,6.00,6.30
MCI,5/31/2017,6.30,7.00,4.60,6.00
MCI,6/30/2017,5.30,6.00,4.50,5.30
MCI,7/31/2017,5.30,6.00,4.60,5.30
MCI,9/29/2017,5.30,5.30,5.30,5.30
MCI,11/30/2017,5.30,5.30,5.30,5.30
MCI,8/31/2018,5.30,5.60,5.30,5.60
MCO,1/31/2013,4.00,4.20,3.50,3.50
MCO,3/29/2013,3.50,3.50,2.40,2.90
MCO,4/26/2013,2.70,3.40,2.70,3.30
MCO,5/31/2013,3.30,3.30,2.30,2.40
MCO,6/28/2013,2.60,2.80,2.20,2.60
MCO,7/31/2013,2.50,3.10,2.30,3.10
MCO,8/30/2013,3.10,3.10,1.80,2.10
MCO,10/31/2013,2.60,2.60,1.90,2.20
MCO,11/29/2013,2.10,3.30,2.00,3.00
MCO,12/31/2013,3.00,3.70,2.80,3.40
MCO,1/27/2014,3.30,3.40,2.90,3.10
MCO,2/28/2014,3.00,3.60,3.00,3.60
MCO,3/31/2014,3.40,6.00,3.40,5.20
MCO,4/29/2014,4.80,5.00,3.70,4.20
MCO,5/30/2014,3.90,4.30,3.60,4.10
MCO,6/30/2014,4.30,5.00,3.70,4.40
MCO,7/31/2014,4.40,4.60,3.80,3.80
MCO,8/29/2014,4.10,4.70,3.80,4.10
MCO,9/30/2014,4.10,4.20,3.80,4.20
MCO,10/31/2014,4.10,4.50,4.00,4.30
MCO,11/28/2014,4.50,5.00,3.60,4.30
MCO,12/31/2014,3.90,4.20,3.60,4.10
MCO,1/30/2015,3.90,4.10,3.70,3.80
MCO,2/27/2015,3.70,4.00,3.50,3.60
MCO,3/31/2015,3.60,3.70,3.10,3.20
MCO,4/27/2015,3.20,3.50,3.20,3.50
MCO,5/29/2015,3.50,3.50,2.60,3.00
MCO,6/30/2015,3.00,3.80,2.70,3.80
MCO,7/31/2015,3.80,3.80,3.10,3.10
MCO,8/31/2015,2.80,3.10,2.50,2.70
MCO,9/30/2015,2.70,2.70,1.90,2.00
MCO,10/30/2015,2.00,2.30,2.00,2.10
MCO,11/30/2015,2.00,2.30,2.00,2.10
MCO,12/31/2015,2.20,2.30,2.00,2.20
MCO,1/29/2016,2.20,2.30,2.10,2.10
MCO,2/29/2016,2.30,3.10,2.10,2.70
MCO,3/31/2016,2.50,2.80,2.30,2.60
MCO,4/29/2016,2.50,2.70,2.00,2.10
MCO,5/31/2016,2.10,2.60,2.00,2.60
MCO,6/30/2016,2.60,2.60,2.10,2.30
MCO,7/29/2016,2.20,2.40,2.00,2.10
MCO,8/31/2016,2.10,2.20,1.80,2.00
MCO,9/30/2016,1.90,2.20,1.90,1.90
MCO,11/30/2016,2.10,2.10,1.70,1.90
MCO,12/30/2016,1.80,1.80,1.50,1.60
MCO,1/25/2017,1.60,1.60,1.40,1.50
MCO,2/28/2017,1.50,1.60,1.40,1.60
MCO,3/31/2017,1.50,1.90,1.50,1.80
MCO,4/28/2017,1.90,2.20,1.60,1.90
MCO,5/31/2017,1.90,2.20,1.80,1.90
MCO,6/30/2017,2.00,2.60,1.90,2.10
MCO,7/31/2017,2.10,2.30,1.80,2.10
MCO,8/31/2017,2.10,2.80,2.00,2.10
MCO,9/29/2017,2.20,2.20,1.80,1.90
MCO,10/31/2017,2.00,2.00,1.80,1.90
MCO,11/30/2017,1.90,2.20,1.40,1.90
MCO,12/29/2017,1.80,2.00,1.70,1.90
MCO,1/31/2018,1.90,2.20,1.80,2.00
MCO,2/28/2018,2.00,2.00,1.80,1.80
MCO,3/30/2018,1.90,2.10,1.70,1.80
MCO,4/27/2018,1.80,1.90,1.50,1.50
MCO,5/31/2018,1.50,1.60,1.20,1.60
MCO,6/29/2018,1.60,1.70,1.40,1.50
MCO,7/31/2018,1.40,1.50,1.30,1.40
MCO,8/31/2018,1.30,1.50,1.20,1.40
MCO,9/28/2018,1.50,1.50,1.40,1.40
MCO,10/31/2018,1.40,1.50,1.20,1.50
MCO,11/30/2018,1.40,1.50,1.30,1.40
MCO,12/21/2018,1.30,1.50,1.30,1.50
MCT,5/31/2018,15.80,18.14,13.46,15.80
MCT,10/31/2018,15.80,15.80,15.80,15.80
MCP,1/31/2013,8.33,8.58,7.13,7.76
MCP,2/28/2013,7.57,9.65,7.57,8.52
MCP,3/29/2013,8.90,9.85,8.20,9.84
MCP,4/26/2013,9.90,9.97,7.82,8.20
MCP,5/31/2013,8.20,9.46,8.07,9.44
MCP,6/28/2013,9.71,9.71,8.57,9.24
MCP,7/31/2013,9.37,9.57,8.57,9.11
MCP,8/30/2013,9.11,10.05,9.04,9.37
MCP,9/30/2013,9.37,10.04,9.10,9.71
MCP,10/31/2013,9.71,11.05,9.44,11.05
MCP,11/29/2013,11.38,11.92,10.65,11.66
MCP,12/31/2013,11.66,11.87,11.10,11.52
MCP,1/27/2014,11.52,12.71,11.24,12.29
MCP,2/28/2014,12.29,14.04,12.29,12.99
MCP,3/31/2014,12.99,14.75,12.64,13.98
MCP,4/29/2014,14.33,14.68,12.36,13.13
MCP,5/30/2014,13.13,14.02,11.24,12.84
MCP,6/30/2014,13.73,14.39,11.07,13.43
MCP,7/31/2014,13.28,13.28,11.59,12.62
MCP,8/29/2014,12.69,12.69,11.36,11.95
MCP,9/30/2014,11.80,13.13,11.80,12.40
MCP,10/31/2014,12.40,12.55,11.58,12.25
MCP,11/28/2014,12.25,13.16,11.51,12.39
MCP,12/31/2014,11.62,13.16,11.31,11.54
MCP,1/30/2015,11.54,12.39,11.54,12.39
MCP,3/31/2015,13.24,13.55,12.01,12.31
MCP,4/27/2015,12.31,12.54,10.84,10.84
MCP,5/29/2015,10.14,12.08,9.37,12.08
MCP,6/30/2015,11.93,11.93,10.84,10.84
MCP,7/31/2015,10.69,10.92,10.07,10.76
MCP,8/31/2015,10.76,10.83,10.22,10.22
MCP,9/30/2015,10.22,12.12,10.07,12.09
MCP,10/30/2015,12.09,12.27,9.00,9.54
MCP,11/30/2015,9.54,10.09,9.18,9.64
MCP,12/31/2015,9.00,9.91,9.00,9.09
MCP,1/29/2016,9.27,10.09,8.63,9.27
MCP,2/29/2016,9.27,10.37,8.73,9.73
MCP,3/31/2016,9.73,11.73,9.63,10.73
MCP,4/29/2016,10.18,11.46,10.18,10.91
MCP,5/31/2016,11.09,12.55,10.36,10.54
MCP,6/30/2016,10.45,13.09,10.36,12.91
MCP,7/29/2016,12.91,14.00,12.45,13.54
MCP,8/31/2016,13.63,15.29,13.27,14.50
MCP,9/30/2016,14.11,14.99,13.14,14.89
MCP,10/31/2016,14.89,16.26,14.26,15.57
MCP,11/30/2016,15.28,16.55,15.09,16.45
MCP,12/30/2016,16.45,20.15,15.28,20.15
MCP,1/25/2017,21.51,30.03,21.51,27.84
MCP,2/28/2017,28.23,29.20,23.46,28.03
MCP,3/31/2017,27.93,28.62,25.36,27.74
MCP,4/28/2017,27.74,29.55,25.02,26.67
MCP,5/31/2017,25.45,26.96,23.66,26.04
MCP,6/30/2017,24.43,26.28,24.43,25.36
MCP,7/31/2017,25.36,26.48,23.55,25.89
MCP,8/31/2017,25.94,26.20,24.10,24.95
MCP,9/29/2017,24.95,29.20,23.25,29.10
MCP,10/31/2017,27.10,28.80,25.60,28.60
MCP,11/30/2017,28.10,30.90,24.65,27.00
MCP,12/29/2017,27.00,31.00,22.90,26.00
MCP,1/31/2018,26.00,26.55,23.00,24.00
MCP,2/28/2018,25.00,29.00,25.00,25.25
